event_id,customer_id,event_type,amount,tax_rate,event_date
45,1003,purchase,328.0,0.08876856393117248,05-29-2024
46,1003,purchase,429.0,0.10021907507745122,2024-06-09
47,1003,refund,65.0,0.08234829833875275,24/07/2024
48,1003,purchase,382.0,0.08921854603394816,09-09-2024
49,1003,purchase,390.0,0.09226745548406605,2024-10-13
50,1003,purchase,315.0,0.10185966981786218,15/10/2024
51,1003,purchase,206.0,0.09485608578115876,10-24-2024
52,1003,purchase,117.0,0.09983246865260272,2024-11-25
53,1003,purchase,425.0,0.11662860486051252,28/11/2024
54,1004,purchase,148.0,0.10477456581030993,01-06-2024
55,1004,refund,61.0,0.10298407563805656,2024-01-18
56,1004,purchase,248.0,0.08011696953128891,02/04/2024
57,1004,purchase,121.0,0.10951153334345436,06-22-2024
58,1004,purchase,63.0,0.10500000000000001,2024-08-08
59,1004,purchase,,0.12751186769104011,08/08/2024
60,1004,purchase,322.0,0.08433526059310918,09-20-2024
61,1004,purchase,358.0,0.11661124432047806,2024-12-22
62,1005,purchase,269.0,0.09564274282527938,13/04/2024
63,1005,purchase,26.0,0.09486745036862754,04-23-2024
64,1005,purchase,334.0,0.12721332445567168,2024-05-14
65,1005,purchase,497.0,0.08274413073232374,26/05/2024
66,1005,purchase,462.0,0.12144577370753387,06-25-2024
67,1005,purchase,178.0,0.0982348624728653,2024-08-18
68,1005,purchase,320.0,0.08384766008146045,12/10/2024
69,1005,refund,443.0,0.10205160808740808,10-13-2024
70,1005,purchase,58.0,0.09576451689153052,2024-12-19
71,1005,purchase,368.0,0.11308275875402707,21/12/2024
72,1005,refund,180.0,0.12429888741180936,01-04-2025
73,1005,purchase,401.0,0.10087530420139461,2025-01-10
74,1006,purchase,291.0,0.12368385570931695,12/02/2024
75,1006,purchase,285.0,0.0845849667555715,02-22-2024
76,1006,purchase,359.0,0.11687911507944457,2024-04-19
77,1006,purchase,22.0,0.10500000000000001,03/06/2024
78,1006,purchase,343.0,0.1157776657617121,08-28-2024
79,1006,purchase,451.0,0.0808936967366707,2024-09-15
80,1006,purchase,92.0,0.08547337993395576,21/09/2024
81,1006,purchase,471.0,0.09091269439325321,10-14-2024
82,1006,purchase,80.0,0.09294913258009069,2024-11-11
83,1006,purchase,314.0,0.12395591537810824,27/11/2024
84,1007,purchase,237.0,0.08183659687133069,04-11-2024
85,1007,purchase,395.0,0.0975062629583365,2024-04-18
86,1007,purchase,66.0,0.09081620115182767,21/04/2024
87,1007,purchase,39.0,0.12974539113232175,04-22-2024
88,1007,purchase,,0.11791192378520457,2024-05-01
89,1007,refund,235.0,0.1248718074023102,05/06/2024
90,1007,purchase,288.0,0.09119088074113116,07-16-2024
91,1007,purchase,348.0,0.124746072061392,2024-07-21
92,1007,pause,,,05/09/2024
93,1007,resume,,,10-19-2024
94,1007,purchase,142.0,0.08647574606414021,2024-11-05
95,1007,pause,,,25/12/2024
96,1007,pause,,,01-14-2025
97,1008,purchase,303.0,0.08380654297451501,2024-02-05
98,1008,pause,,,27/03/2024
99,1008,resume,,,03-28-2024
100,1008,purchase,368.0,0.125325685972229,2024-05-19
101,1008,purchase,59.0,0.11390080762795318,22/06/2024
102,1008,purchase,256.0,0.11669549594768508,08-13-2024
103,1008,purchase,355.0,0.11292259173292127,2024-10-02
104,1008,pause,,,27/10/2024
105,1008,pause,,,11-06-2024
106,1008,refund,382.0,0.09193450156505088,2024-12-31
107,1008,pause,,,12/01/2025
108,1009,refund,225.0,0.11783179018924674,02-18-2024
109,1009,purchase,469.0,0.09435190665874564,2024-03-22
110,1009,purchase,132.0,0.10799221561544148,30/03/2024
111,1009,purchase,373.0,0.11170028515498057,04-07-2024
112,1009,purchase,182.0,0.08642243590465958,2024-04-13
113,1009,purchase,474.0,0.10706332893380552,20/05/2024
114,1009,purchase,338.0,0.09960756057225983,08-04-2024
115,1009,purchase,56.0,0.10500000000000001,2024-08-06
116,1009,purchase,371.0,0.11854270542704949,03/09/2024
117,1009,purchase,,0.11540860443226408,11-03-2024
118,1009,purchase,413.0,0.10367869442175442,2025-01-07
119,1010,refund,478.0,0.11416476883032525,28/02/2024
120,1010,purchase,449.0,0.10342697083842922,03-21-2024
121,1010,purchase,118.0,0.10256935121648378,2024-03-25
122,1010,purchase,394.0,0.12129603828999483,10/05/2024
123,1010,purchase,307.0,0.08411905228079214,07-04-2024
124,1010,refund,41.0,0.08656675632046891,2024-08-03
125,1010,pause,,,14/08/2024
126,1010,pause,,,08-31-2024
127,1010,resume,,,2024-09-12
128,1010,refund,322.0,0.10098636584630612,18/09/2024
129,1010,purchase,281.0,0.11800470392190486,10-05-2024
130,1010,purchase,276.0,0.09603713702190637,2024-10-29
131,1010,refund,181.0,0.09065523520125417,02/12/2024
132,1011,purchase,467.0,0.0947083986671739,06-05-2024
133,1011,purchase,397.0,0.1108325157260369,2024-06-27
134,1011,refund,172.0,0.10500000000000001,16/07/2024
135,1011,purchase,401.0,0.11427826436144857,07-16-2024
136,1011,purchase,185.0,0.09127700712218678,2024-08-08
137,1011,purchase,233.0,0.10909857009571994,18/08/2024
138,1011,purchase,363.0,0.10166233744858279,08-30-2024
139,1011,purchase,228.0,0.08058102699540504,2024-09-06
140,1011,purchase,339.0,0.09977725419399844,20/09/2024
141,1011,purchase,185.0,0.09458312893546517,11-11-2024
142,1011,refund,308.0,0.12763243190193585,2024-12-10
143,1011,purchase,286.0,0.10402534736289146,04/01/2025
144,1011,purchase,420.0,0.08513962022463328,01-13-2025
145,1011,purchase,482.0,0.10494440767256781,2025-03-26
146,1011,purchase,,0.09730082838224198,24/04/2025
147,1012,purchase,336.0,0.11532378632434506,03-20-2024
148,1012,purchase,281.0,0.1108302290931237,2024-06-05
149,1012,purchase,60.0,0.11545302597254582,18/06/2024
150,1012,pause,,,07-01-2024
151,1012,refund,337.0,0.11917113629708073,2024-07-04
152,1012,refund,402.0,0.08400574231923376,14/07/2024
153,1012,pause,,,07-20-2024
154,1012,refund,333.0,0.1191916276709431,2024-08-10
155,1012,resume,,,21/08/2024
156,1012,purchase,207.0,0.11657947608776659,09-02-2024
157,1012,purchase,31.0,0.09235516170050732,2024-09-10
158,1012,purchase,320.0,0.11078710109711215,30/09/2024
159,1012,purchase,257.0,0.09684478958855534,11-08-2024
160,1012,purchase,138.0,0.10168276669781945,2025-01-03
161,1012,purchase,319.0,0.10776817754688156,19/01/2025
162,1013,purchase,232.0,0.1163584534883154,03-28-2024
163,1013,refund,423.0,0.11143824091029725,2024-03-30
164,1013,refund,401.0,0.1293824781868029,21/04/2024
165,1013,purchase,196.0,0.10569979339043625,05-25-2024
166,1013,purchase,269.0,0.11626288302075682,2024-07-02
167,1013,purchase,85.0,0.10988617826279322,11/09/2024
168,1013,refund,314.0,0.09384138986175258,09-16-2024
169,1013,purchase,265.0,0.09795755148331158,2024-10-22
170,1013,purchase,37.0,0.11157801100462603,19/01/2025
171,1014,purchase,149.0,0.08476307539773131,05-17-2024
172,1014,purchase,364.0,0.10500000000000001,2024-05-26
173,1014,purchase,248.0,0.08045152020647751,07/06/2024
174,1014,purchase,479.0,0.08654368303591749,06-07-2024
175,1014,purchase,,0.09173370191307756,2024-07-04
176,1014,pause,,,19/08/2024
177,1014,resume,,,09-12-2024
178,1014,purchase,112.0,0.09685015882156432,2025-01-10
179,1014,pause,,,13/03/2025
180,1014,resume,,,03-18-2025
181,1014,purchase,190.0,0.12742916774257168,2025-04-05
182,1014,purchase,393.0,0.08838096081441589,07/04/2025
183,1014,purchase,440.0,0.09783660265200009,04-14-2025
184,1014,purchase,324.0,0.12220852244845987,2025-04-23
185,1015,purchase,264.0,0.08442777921116207,14/01/2024
186,1015,purchase,198.0,0.08207864295251961,02-02-2024
187,1015,purchase,200.0,0.10399485407960367,2024-02-17
188,1015,refund,145.0,0.12759058927116196,11/05/2024
189,1015,purchase,204.0,0.1090056114847734,05-22-2024
190,1015,purchase,446.0,0.10444232901284602,2024-08-07
191,1015,purchase,359.0,0.10500000000000001,20/09/2024
192,1015,purchase,327.0,0.11523403813683233,10-21-2024
193,1015,purchase,394.0,0.08811909473311605,2024-10-24
194,1015,purchase,283.0,0.0878081922396087,01/11/2024
195,1015,purchase,105.0,0.0927653262364216,12-12-2024
196,1016,purchase,364.0,0.11447633755157806,2024-01-22
197,1016,purchase,166.0,0.12704376781690324,05/03/2024
198,1016,pause,,,04-24-2024
199,1016,refund,380.0,0.08532965151539953,2024-06-23
200,1016,refund,211.0,0.08241060194302781,02/07/2024
201,1016,pause,,,09-13-2024
202,1016,resume,,,2024-09-27
203,1016,pause,,,07/12/2024
204,1017,purchase,,0.09878361259408633,05-24-2024
205,1017,purchase,474.0,0.08028793302490608,2024-05-31
206,1017,purchase,95.0,0.11049159027493473,20/06/2024
207,1017,purchase,422.0,0.09942790506351729,08-22-2024
208,1017,purchase,324.0,0.10728434442477368,2024-09-11
209,1017,purchase,121.0,0.08365979618842219,11/09/2024
210,1017,purchase,129.0,0.10500000000000001,10-11-2024
211,1017,refund,284.0,0.09898928900896149,2025-03-07
212,1018,purchase,362.0,0.12064928693580468,21/02/2024
213,1018,refund,398.0,0.10606170662426673,06-05-2024
214,1018,pause,,,2024-06-21
215,1018,resume,,,11/07/2024
216,1018,pause,,,09-24-2024
217,1018,resume,,,2024-11-06
218,1018,purchase,311.0,0.12635172723981533,28/11/2024
219,1018,purchase,296.0,0.10395916147218,12-05-2024
220,1018,purchase,353.0,0.10429358795931629,2024-12-09
221,1019,refund,178.0,0.11545231308612164,30/03/2024
222,1019,purchase,445.0,0.08926142232737048,04-24-2024
223,1019,purchase,103.0,0.10417728233599624,2024-06-10
224,1019,refund,404.0,0.09867548415191939,13/06/2024
225,1019,purchase,66.0,0.12757016711033287,06-26-2024
226,1019,purchase,137.0,0.10575875851668659,2024-07-12
227,1019,purchase,45.0,0.09060224199541134,14/07/2024
228,1019,purchase,397.0,0.09803862595552999,08-07-2024
229,1019,purchase,171.0,0.10500000000000001,2024-08-11
230,1019,purchase,312.0,0.09510302509173976,19/08/2024
231,1019,refund,119.0,0.10118691268243815,08-21-2024
232,1019,purchase,165.0,0.11833280676002031,2024-08-31
233,1019,purchase,,0.10933042315877371,02/09/2024
234,1019,purchase,127.0,0.12313985387716143,12-16-2024
235,1019,purchase,484.0,0.0889222982613886,2025-01-13
236,1020,purchase,186.0,0.1162258425699309,25/06/2024
237,1020,purchase,299.0,0.08641971447270626,07-30-2024
238,1020,purchase,237.0,0.09686135663777103,2024-07-31
239,1020,purchase,128.0,0.08397096844944933,07/08/2024
240,1020,purchase,372.0,0.10978753640944784,10-07-2024
241,1020,purchase,372.0,0.09133282011134941,2024-10-21
242,1020,purchase,215.0,0.10212049682403349,23/01/2025
243,1020,pause,,,01-27-2025
244,1020,refund,447.0,0.09168560409552165,2025-02-01
245,1020,refund,249.0,0.10964059958267114,01/03/2025
246,1020,refund,319.0,0.09621668765576878,03-30-2025
247,1020,resume,,,2025-04-02
248,1021,purchase,465.0,0.10500000000000001,09/03/2024
249,1021,pause,,,04-25-2024
250,1021,resume,,,2024-07-14
251,1021,purchase,155.0,0.11977249803948646,17/08/2024
252,1021,purchase,256.0,0.08599145010088231,10-15-2024
253,1021,purchase,137.0,0.12962417510791877,2024-12-09
254,1021,purchase,383.0,0.09218283580319334,31/12/2024
255,1021,purchase,103.0,0.111179284400138,01-01-2025
256,1021,purchase,250.0,0.12323430960167701,2025-01-05
257,1021,purchase,479.0,0.1191014043835193,14/01/2025
258,1021,refund,161.0,0.08588245142367794,01-17-2025
259,1021,purchase,256.0,0.09800682037357596,2025-01-25
260,1021,purchase,494.0,0.09195276660986329,16/02/2025
261,1022,purchase,185.0,0.12087248542455958,04-28-2024
262,1022,purchase,,0.10662405962797131,2024-05-13
263,1022,refund,86.0,0.11950152181535308,10/08/2024
264,1022,purchase,92.0,0.09612639889232076,09-21-2024
265,1022,purchase,366.0,0.11474755444512308,2024-12-26
266,1022,purchase,295.0,0.10865207144654247,31/12/2024
267,1022,purchase,469.0,0.10500000000000001,01-18-2025
268,1022,pause,,,2025-03-13
269,1023,purchase,115.0,0.10971453752808874,08/02/2024
270,1023,purchase,39.0,0.1019755844316455,02-21-2024
271,1023,purchase,409.0,0.08001662530602448,2024-02-21
272,1023,purchase,149.0,0.11251005461990768,04/04/2024
273,1023,purchase,24.0,0.119038079303422,04-15-2024
274,1023,purchase,149.0,0.10423007935094324,2024-05-23
275,1023,refund,434.0,0.11475176144292766,16/06/2024
276,1023,purchase,102.0,0.08853323792749992,07-18-2024
277,1023,purchase,175.0,0.09516375737837979,2024-09-21
278,1023,purchase,99.0,0.11458090277846597,02/12/2024
279,1023,purchase,279.0,0.12983484269264883,12-13-2024
280,1024,purchase,26.0,0.10627523109843201,2024-06-06
281,1024,purchase,474.0,0.1166807190280701,10/08/2024
282,1024,refund,202.0,0.10080769990898808,08-11-2024
283,1024,purchase,265.0,0.11951688679300741,2024-10-03
284,1024,purchase,490.0,0.08685548528644996,04/12/2024
285,1024,purchase,84.0,0.09617501974557369,12-17-2024
286,1024,pause,,,2025-01-26
287,1024,refund,200.0,0.12007685559414949,20/02/2025
288,1025,refund,251.0,0.12053429639931332,02-14-2024
289,1025,purchase,432.0,0.10297233842029933,2024-02-20
290,1025,refund,416.0,0.08665725020890484,04/04/2024
291,1025,purchase,,0.09577034478740064,04-22-2024
292,1025,refund,79.0,0.08382084297190258,2024-06-21
293,1025,purchase,261.0,0.08192131744811625,26/06/2024
294,1025,purchase,296.0,0.1212566097964352,08-31-2024
295,1025,purchase,283.0,0.12475588703532682,2024-09-08
296,1025,purchase,98.0,0.12446954580644222,13/09/2024
297,1025,purchase,192.0,0.08750845004085209,11-12-2024
298,1025,refund,468.0,0.10216365437218092,2024-12-08
299,1025,purchase,219.0,0.08423960080229016,03/01/2025
300,1026,purchase,371.0,0.0834356416259134,04-02-2024
301,1026,purchase,130.0,0.08410858337382136,2024-05-07
302,1026,purchase,242.0,0.1191242462281969,30/05/2024
303,1026,purchase,348.0,0.0990969819826448,08-26-2024
304,1026,purchase,68.0,0.09277067423426098,2024-09-08
305,1026,purchase,124.0,0.10500000000000001,06/11/2024
306,1026,purchase,209.0,0.1247907298685941,11-23-2024
307,1026,purchase,183.0,0.09464110183504824,2024-12-26
308,1026,purchase,393.0,0.104300775148877,26/12/2024
309,1026,purchase,419.0,0.12058848940450688,02-17-2025
310,1027,purchase,193.0,0.08063574449934467,2024-05-11
311,1027,purchase,141.0,0.12079734694843086,13/05/2024
312,1027,pause,,,09-11-2024
313,1027,pause,,,2024-09-21
314,1027,pause,,,20/10/2024
315,1027,resume,,,11-08-2024
316,1027,refund,168.0,0.1289198639400298,2024-11-19
317,1027,refund,257.0,0.11882237232498624,19/12/2024
318,1027,purchase,222.0,0.09600299162604918,02-22-2025
319,1027,refund,364.0,0.12686940332485597,2025-03-31
320,1027,purchase,,0.08539718573232322,19/04/2025
321,1028,refund,314.0,0.1088586391643775,02-13-2024
322,1028,pause,,,2024-02-29
323,1028,resume,,,04/03/2024
324,1028,purchase,205.0,0.10500000000000001,03-25-2024
325,1028,purchase,280.0,0.12407253898375108,2024-05-08
326,1028,purchase,243.0,0.12399082429709694,07/06/2024
327,1028,purchase,492.0,0.10775424746511432,07-30-2024
328,1028,refund,250.0,0.11074891201705662,2024-08-12
329,1028,refund,131.0,0.11918958922426987,17/08/2024
330,1028,purchase,105.0,0.1224023895565386,08-19-2024
331,1028,pause,,,2024-11-14
332,1028,pause,,,19/11/2024
333,1029,refund,43.0,0.09086045488456053,02-19-2024
334,1029,purchase,249.0,0.10063109204243119,2024-03-11
335,1029,refund,424.0,0.08145356901719769,30/04/2024
336,1029,purchase,207.0,0.11970986656385421,05-05-2024
337,1029,purchase,138.0,0.12371312353051189,2024-05-31
338,1029,purchase,22.0,0.08324267972414842,10/06/2024
339,1029,purchase,74.0,0.11514717204893385,07-01-2024
340,1029,purchase,43.0,0.11382339686131812,2024-07-01
341,1029,refund,178.0,0.08114664056340211,24/08/2024
342,1029,purchase,338.0,0.08385291395671655,09-18-2024
343,1029,purchase,128.0,0.10500000000000001,2024-09-30
344,1029,purchase,136.0,0.11943074823362032,20/10/2024
345,1029,purchase,451.0,0.09867312980720867,12-28-2024
346,1030,purchase,418.0,0.10049524448481442,2024-05-13
347,1030,pause,,,29/05/2024
348,1030,resume,,,09-24-2024
349,1030,purchase,,0.09014681837874511,2024-10-24
350,1030,purchase,157.0,0.09672556443709661,06/11/2024
351,1030,purchase,132.0,0.1092905072985951,12-13-2024
352,1030,purchase,217.0,0.10590393831194078,2025-01-24
353,1030,purchase,264.0,0.0828068051708105,04/02/2025
354,1030,pause,,,02-04-2025
355,1030,resume,,,2025-02-13
356,1030,purchase,339.0,0.08930507089231386,26/03/2025
357,1030,refund,93.0,0.12686766471079322,03-28-2025
358,1030,refund,109.0,0.08403007568785624,2025-04-07
359,1031,purchase,383.0,0.08222974541864808,10/04/2024
360,1031,purchase,410.0,0.0923489399536,04-15-2024
361,1031,purchase,139.0,0.12874173263905558,2024-05-06
362,1031,purchase,498.0,0.10500000000000001,02/06/2024
363,1031,refund,63.0,0.0878190902201724,06-18-2024
364,1031,pause,,,2024-07-17
365,1031,resume,,,09/08/2024
366,1031,purchase,382.0,0.08696226855587975,08-31-2024
367,1031,purchase,436.0,0.11859288630908107,2024-09-08
368,1031,purchase,418.0,0.08109116983877447,14/09/2024
369,1031,purchase,167.0,0.08639941042667933,10-09-2024
370,1031,pause,,,2025-01-01
371,1031,resume,,,20/01/2025
372,1031,pause,,,01-30-2025
373,1032,purchase,80.0,0.12300698466747176,2024-06-13
374,1032,refund,188.0,0.11958499942266759,25/08/2024
375,1032,purchase,117.0,0.08408626728733891,09-06-2024
376,1032,purchase,84.0,0.10143152734852379,2024-09-07
377,1032,purchase,41.0,0.1224987685740331,11/09/2024
378,1032,purchase,,0.12309934542021361,09-12-2024
379,1032,purchase,186.0,0.10727159347034528,2024-10-12
380,1032,purchase,443.0,0.08559679635107652,26/10/2024
381,1032,purchase,118.0,0.10500000000000001,11-25-2024
382,1032,refund,467.0,0.09698887357809426,2024-12-12
383,1032,pause,,,30/12/2024
384,1032,refund,87.0,0.11783757528443176,01-21-2025
385,1032,refund,395.0,0.08631268913963068,2025-04-02
386,1032,refund,135.0,0.12352892125230035,18/04/2025
387,1032,resume,,,05-10-2025
388,1033,purchase,455.0,0.10258484096158414,2024-04-25
389,1033,purchase,446.0,0.11878059254626638,27/04/2024
390,1033,purchase,287.0,0.10616648155973707,05-19-2024
391,1033,purchase,495.0,0.11787409423947087,2024-06-19
392,1033,purchase,91.0,0.11989570798079471,27/10/2024
393,1033,purchase,451.0,0.12484789652117673,11-17-2024
394,1033,purchase,335.0,0.11479495590844013,2024-11-23
395,1033,refund,282.0,0.11067365693195882,23/12/2024
396,1034,pause,,,05-02-2024
397,1034,pause,,,2024-05-15
398,1034,refund,35.0,0.12942079947060384,16/08/2024
399,1034,resume,,,08-16-2024
400,1034,purchase,177.0,0.10500000000000001,2024-08-22
401,1034,purchase,121.0,0.1289891228927261,29/08/2024
402,1034,purchase,147.0,0.08063037599878796,09-13-2024
403,1034,purchase,372.0,0.08146820795511962,2024-10-30
404,1034,pause,,,13/12/2024
405,1034,resume,,,01-08-2025
406,1034,purchase,246.0,0.08937059720487911,2025-01-22
407,1034,pause,,,06/02/2025
408,1035,purchase,488.0,0.10100593639238625,03-18-2024
409,1035,purchase,326.0,0.10251754894527064,2024-05-12
410,1035,refund,460.0,0.10177527271990797,15/05/2024
411,1035,purchase,292.0,0.122072377654238,06-06-2024
412,1035,purchase,290.0,0.09269874372860124,2024-08-02
413,1035,purchase,400.0,0.1138088781037717,05/08/2024
414,1035,purchase,443.0,0.08019085670621735,08-07-2024
415,1035,refund,473.0,0.12278686294528932,2024-08-15
416,1035,purchase,475.0,0.08363354358050082,06/09/2024
417,1035,purchase,86.0,0.11470752867549155,10-05-2024
418,1035,purchase,313.0,0.09801889099651738,2024-10-14
419,1036,purchase,65.0,0.10500000000000001,17/02/2024
420,1036,pause,,,04-09-2024
421,1036,refund,54.0,0.1006380564633013,2024-05-31
422,1036,pause,,,24/06/2024
423,1036,resume,,,07-13-2024
424,1036,purchase,443.0,0.11699520603834651,2024-09-24
425,1036,purchase,234.0,0.08637269797114346,27/09/2024
426,1036,refund,129.0,0.12553850808219577,10-06-2024
427,1036,refund,220.0,0.12197304547503834,2024-10-12
428,1036,purchase,225.0,0.11633354960351616,07/11/2024
429,1036,purchase,394.0,0.10663379433807775,11-08-2024
430,1036,purchase,417.0,0.09092215914416536,2025-01-28
431,1037,purchase,495.0,0.12261319371955907,27/02/2024
432,1037,purchase,129.0,0.09702029216747823,04-08-2024
433,1037,purchase,274.0,0.08394845810954144,2024-05-26
434,1037,purchase,388.0,0.09426451691786583,18/07/2024
435,1037,purchase,286.0,0.1297718758095655,09-10-2024
436,1037,pause,,,2024-09-17
437,1037,refund,344.0,0.09261536249197033,06/10/2024
438,1037,resume,,,10-11-2024
439,1037,purchase,220.0,0.1254813409718296,2024-12-09
440,1037,purchase,484.0,0.08323434467575658,31/12/2024
441,1037,purchase,27.0,0.10587231758775206,01-01-2025
442,1037,purchase,351.0,0.12553382897175697,2025-01-26
443,1038,purchase,448.0,0.12853831032373914,18/07/2024
444,1038,purchase,491.0,0.11003255332741779,07-25-2024
445,1038,refund,276.0,0.09344794729132355,2024-08-04
446,1038,purchase,233.0,0.09271957904209235,28/09/2024
447,1038,purchase,287.0,0.11020358385356097,11-06-2024
448,1038,purchase,486.0,0.09384071538956529,2024-11-21
449,1038,purchase,112.0,0.10364856730477551,01/12/2024
450,1038,purchase,161.0,0.11053900355378841,12-23-2024
451,1038,purchase,331.0,0.10954337206355208,2025-02-14
452,1038,purchase,68.0,0.08038320163246127,14/03/2025
453,1038,purchase,62.0,0.12219623063058621,03-30-2025
454,1038,purchase,314.0,0.12012928397899064,2025-04-30
455,1038,purchase,337.0,0.09983984235431582,04/05/2025
456,1039,purchase,146.0,0.09373657627597598,03-08-2024
457,1039,purchase,127.0,0.10500000000000001,2024-03-30
458,1039,pause,,,01/04/2024
459,1039,refund,128.0,0.11039526070453519,04-01-2024
460,1039,resume,,,2024-04-19
461,1039,pause,,,16/07/2024
462,1039,pause,,,08-21-2024
463,1039,pause,,,2024-08-30
464,1039,resume,,,11/11/2024
465,1039,purchase,,0.11587860623657972,11-13-2024
466,1039,pause,,,2024-11-23
467,1039,resume,,,21/12/2024
468,1039,pause,,,12-23-2024
469,1040,purchase,442.0,0.10063376630416984,2024-05-09
470,1040,purchase,221.0,0.09809599954189326,30/07/2024
471,1040,purchase,285.0,0.10510768049809935,08-01-2024
472,1040,purchase,220.0,0.11062867341724096,2024-08-30
473,1040,pause,,,03/10/2024
474,1040,refund,174.0,0.11704906251372893,12-20-2024
475,1040,refund,406.0,0.1066983736273882,2025-01-03
476,1040,resume,,,07/01/2025
477,1040,purchase,287.0,0.09475203538270782,04-06-2025
478,1041,refund,165.0,0.10019489320850619,2024-03-04
479,1041,purchase,92.0,0.09531567493891063,06/03/2024
480,1041,refund,207.0,0.09131395541071159,07-25-2024
481,1041,purchase,214.0,0.12287811688306419,2024-10-29
482,1041,purchase,82.0,0.08494368088203177,22/12/2024
483,1041,pause,,,12-24-2024
484,1041,resume,,,2024-12-29
485,1041,purchase,137.0,0.11527929313219124,08/01/2025
486,1042,purchase,176.0,0.1058619690857166,05-03-2024
487,1042,purchase,438.0,0.09703020832906459,2024-05-14
488,1042,purchase,145.0,0.1097994421091741,23/06/2024
489,1042,purchase,83.0,0.11028896247263452,07-02-2024
490,1042,purchase,135.0,0.10901107593925147,2024-11-16
491,1042,purchase,50.0,0.11441371178901186,19/11/2024
492,1042,purchase,344.0,0.09142433733773854,02-21-2025
493,1042,purchase,86.0,0.12820087035588512,2025-03-24
494,1043,purchase,,0.09569833586886764,06/06/2024
495,1043,pause,,,06-10-2024
496,1043,refund,220.0,0.12920065816052323,2024-07-19
497,1043,resume,,,09/08/2024
498,1043,purchase,420.0,0.09927559523684612,10-19-2024
499,1043,purchase,87.0,0.12900544962068836,2024-10-22
500,1043,purchase,416.0,0.1070852406205002,22/10/2024
501,1043,refund,398.0,0.12192746074514141,02-19-2025
502,1043,purchase,373.0,0.09296674486585473,2025-03-08
503,1043,purchase,360.0,0.09712239894173567,21/04/2025
504,1043,purchase,319.0,0.12153442552600385,04-30-2025
505,1044,purchase,184.0,0.11654090143559044,2024-04-29
506,1044,purchase,24.0,0.10377730187434134,30/04/2024
507,1044,purchase,166.0,0.08661861895174862,08-08-2024
508,1044,purchase,373.0,0.11610716177279529,2024-08-13
509,1044,purchase,159.0,0.08189907816449267,17/09/2024
510,1044,refund,495.0,0.08288705259345869,09-30-2024
511,1044,refund,444.0,0.12385452905090945,2024-12-01
512,1044,purchase,36.0,0.12745560715447202,05/01/2025
513,1044,purchase,127.0,0.10417037179865733,01-08-2025
514,1044,pause,,,2025-01-29
515,1044,refund,269.0,0.10457090887642784,04/04/2025
516,1045,purchase,384.0,0.10382416918891464,02-23-2024
517,1045,purchase,347.0,0.12269809834777111,2024-05-29
518,1045,purchase,388.0,0.09492174561809384,08/06/2024
519,1045,purchase,82.0,0.12417323814930303,08-30-2024
520,1045,purchase,32.0,0.12857665211952946,2024-09-03
521,1045,purchase,227.0,0.11812981973470876,16/09/2024
522,1045,purchase,233.0,0.11613534788491142,10-13-2024
523,1045,refund,,0.11162720549829139,2024-11-02
524,1045,purchase,223.0,0.12022186038397525,05/11/2024
